ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.pat.tmt.keyRangeU[2],65013785,1,489,1,int,1,7,"0,127",127
fm.pat.tmt.keyFadeL[2],65013786,1,490,1,int,1,7,"0,127",0
fm.pat.tmt.keyFadeU[2],65013787,1,491,1,int,1,7,"0,127",0
fm.pat.tmt.velRangeL[2],65013788,1,492,1,int,1,7,"1,127",1
fm.pat.tmt.velRangeU[2],65013789,1,493,1,int,1,7,"1,127",127
fm.pat.tmt.velFadeL[2],65013790,1,494,1,int,1,7,"0,127",0
fm.pat.tmt.velFadeU[2],65013791,1,495,1,int,1,7,"0,127",0
fm.pat.tmt.toneSw[3],65013792,1,496,1,int,1,7,"0,1",0
fm.pat.tmt.keyRangeL[3],65013793,1,497,1,int,1,7,"0,127",0
fm.pat.tmt.keyRangeU[3],65013794,1,498,1,int,1,7,"0,127",127
fm.pat.tmt.keyFadeL[3],65013795,1,499,1,int,1,7,"0,127",0
fm.pat.tmt.keyFadeU[3],65013796,1,500,1,int,1,7,"0,127",0
fm.pat.tmt.velRangeL[3],65013797,1,501,1,int,1,7,"1,127",1
fm.pat.tmt.velRangeU[3],65013798,1,502,1,int,1,7,"1,127",127
fm.pat.tmt.velFadeL[3],65013799,1,503,1,int,1,7,"0,127",0
fm.pat.tmt.velFadeU[3],65013800,1,504,1,int,1,7,"0,127",0
fm.pat.t.LEVEL,65015808,1,505,1,int,1,7,"0,127",127
fm.pat.t.COARSE TUNE,65015809,1,506,1,int,1,7,"16,112",64
fm.pat.t.FINE TUNE,65015810,1,507,1,int,1,7,"14,114",64
fm.pat.t.randPit,65015811,1,508,1,int,1,7,"0,30",0
fm.pat.t.PAN,65015812,1,509,1,int,1,7,"0,127",64
fm.pat.t.panKeyfollow,65015813,1,510,1,int,1,7,"54,74",64
fm.pat.t.randPan,65015814,1,511,1,int,1,7,"0,63",0
fm.pat.t.altPan,65015815,1,512,1,int,1,7,"1,127",64
fm.pat.t.envMode,65015816,1,513,1,int,1,7,"0,1",1
fm.pat.t.toneDelayMode,65015817,1,514,1,int,1,7,"0,3",0
fm.pat.t.toneDelayTime,65015818,2,515,2,int,2,4,"0,149",0
fm.pat.t.DRY SEND,65015820,1,517,1,int,1,7,"0,127",127
fm.pat.t.CHO SEND(MFX),65015821,1,518,1,int,1,7,"0,127",0
fm.pat.t.REV SEND(MFX),65015822,1,519,1,int,1,7,"0,127",0
fm.pat.t.CHO SEND(nonMFX),65015823,1,520,1,int,1,7,"0,127",127
fm.pat.t.REV SEND(nonMFX),65015824,1,521,1,int,1,7,"0,127",127
fm.pat.t.outAssign,65015825,1,522,1,int,1,7,"0,12",0
fm.pat.t.rxBender,65015826,1,523,1,int,1,7,"0,1",1
fm.pat.t.rxExpression,65015827,1,524,1,int,1,7,"0,1",1
fm.pat.t.rxHold,65015828,1,525,1,int,1,7,"0,1",1
fm.pat.t.rxPanMode,65015829,1,526,1,int,1,7,"0,1",0
fm.pat.t.redamperSw,65015830,1,527,1,int,1,7,"0,1",0
fm.pat.t.ctrl1Sw1,65015831,1,528,1,int,1,7,"0,2",1
fm.pat.t.ctrl1Sw2,65015832,1,529,1,int,1,7,"0,2",1
fm.pat.t.ctrl1Sw3,65015833,1,530,1,int,1,7,"0,2",1
fm.pat.t.ctrl1Sw4,65015834,1,531,1,int,1,7,"0,2",1
fm.pat.t.ctrl2Sw1,65015835,1,532,1,int,1,7,"0,2",1
fm.pat.t.ctrl2Sw2,65015836,1,533,1,int,1,7,"0,2",1
fm.pat.t.ctrl2Sw3,65015837,1,534,1,int,1,7,"0,2",1
fm.pat.t.ctrl2Sw4,65015838,1,535,1,int,1,7,"0,2",1
fm.pat.t.ctrl3Sw1,65015839,1,536,1,int,1,7,"0,2",1
fm.pat.t.ctrl3Sw2,65015840,1,537,1,int,1,7,"0,2",1
fm.pat.t.ctrl3Sw3,65015841,1,538,1,int,1,7,"0,2",1
fm.pat.t.ctrl3Sw4,65015842,1,539,1,int,1,7,"0,2",1
fm.pat.t.ctrl4Sw1,65015843,1,540,1,int,1,7,"0,2",1
fm.pat.t.ctrl4Sw2,65015844,1,541,1,int,1,7,"0,2",1
fm.pat.t.ctrl4Sw3,65015845,1,542,1,int,1,7,"0,2",1
fm.pat.t.ctrl4Sw4,65015846,1,543,1,int,1,7,"0,2",1
fm.pat.t.wavGroupType,65015847,1,544,1,int,1,7,"0,3",0
fm.pat.t.wavGroupId,65015848,4,545,4,int,4,4,"0,16384",1
fm.pat.t.wavIdL,65015852,4,549,4,int,4,4,"0,16384",1
fm.pat.t.wavIdR,65015856,4,553,4,int,4,4,"0,16384",0
fm.pat.t.waveGain,65015860,1,557,1,int,1,7,"0,3",1
fm.pat.t.wavFxmSw,65015861,1,558,1,int,1,7,"0,1",0
fm.pat.t.FXM COLOR,65015862,1,559,1,int,1,7,"0,3",0
fm.pat.t.FXM DEPTH,65015863,1,560,1,int,1,7,"0,16",0
fm.pat.t.wavTempSync,65015864,1,561,1,int,1,7,"0,1",0
fm.pat.t.wavPitKeyfollow,65015865,1,562,1,int,1,7,"44,84",74
fm.pat.t.PITCH ENV DEPTH,65015866,1,563,1,int,1,7,"52,76",64
fm.pat.t.pitEnvVelSens,65015867,1,564,1,int,1,7,"1,127",64
fm.pat.t.pitEnvT1VelSens,65015868,1,565,1,int,1,7,"1,127",64
fm.pat.t.pitEnvT4VelSens,65015869,1,566,1,int,1,7,"1,127",64
fm.pat.t.pitEnvTimeKeyfollow,65015870,1,567,1,int,1,7,"54,74",64
fm.pat.t.PIT ENV TIME 1,65015871,1,568,1,int,1,7,"0,127",40
fm.pat.t.pitEnvT2,65015872,1,569,1,int,1,7,"0,127",80
fm.pat.t.pitEnvT3,65015873,1,570,1,int,1,7,"0,127",40
fm.pat.t.PIT ENV TIME 4,65015874,1,571,1,int,1,7,"0,127",0
fm.pat.t.pitEnvL0,65015875,1,572,1,int,1,7,"1,127",64
fm.pat.t.pitEnvL1,65015876,1,573,1,int,1,7,"1,127",34
fm.pat.t.pitEnvL2,65015877,1,574,1,int,1,7,"1,127",94
fm.pat.t.pitEnvL3,65015878,1,575,1,int,1,7,"1,127",64
fm.pat.t.pitEnvL4,65015879,1,576,1,int,1,7,"1,127",64
fm.pat.t.tvfFilterType,65015880,1,577,1,int,1,7,"0,6",1
fm.pat.t.TVF CUTOFF FREQ,65015881,1,578,1,int,1,7,"0,127",127
fm.pat.t.tvfCutoffKeyfollow,65015882,1,579,1,int,1,7,"44,84",64
fm.pat.t.tvfCutoffVelCurve,65015883,1,580,1,int,1,7,"0,7",1
fm.pat.t.tvfCutoffVelSens,65015884,1,581,1,int,1,7,"1,127",64
fm.pat.t.TVF RESONANCE,65015885,1,582,1,int,1,7,"0,127",0
fm.pat.t.tvfResoVelSens,65015886,1,583,1,int,1,7,"1,127",64
fm.pat.t.TVF ENV DEPTH,65015887,1,584,1,int,1,7,"1,127",64
fm.pat.t.tvfEnvVelCurve,65015888,1,585,1,int,1,7,"0,7",1
fm.pat.t.tvfEnvVelSens,65015889,1,586,1,int,1,7,"1,127",64
fm.pat.t.tvfEnvT1VelSens,65015890,1,587,1,int,1,7,"1,127",64
fm.pat.t.tvfEnvT4VelSens,65015891,1,588,1,int,1,7,"1,127",64
fm.pat.t.tvfEnvTimeKeyfollow,65015892,1,589,1,int,1,7,"54,74",64
fm.pat.t.TVF ENV TIME 1,65015893,1,590,1,int,1,7,"0,127",0
fm.pat.t.tvfEnvT2,65015894,1,591,1,int,1,7,"0,127",10
